,country,product_type,year,1K_tonne_oil_equivalent
3144,Czechia,Solid fossil fuels,2016,"16,553.885"
3145,Denmark,Solid fossil fuels,2016,"2,004.774"
3146,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2016,"77,130.836"
3147,Estonia,Solid fossil fuels,2016,8.659
3148,Ireland,Solid fossil fuels,2016,"1,398.999"
3149,Greece,Solid fossil fuels,2016,"4,369.484"
3150,Spain,Solid fossil fuels,2016,"10,836.007"
3151,France,Solid fossil fuels,2016,"9,127.385"
3152,Croatia,Solid fossil fuels,2016,651.006
3153,Italy,Solid fossil fuels,2016,"10,983.003"
3154,Cyprus,Solid fossil fuels,2016,0.000
3155,Latvia,Solid fossil fuels,2016,40.313
3156,Lithuania,Solid fossil fuels,2016,159.335
3157,Luxembourg,Solid fossil fuels,2016,52.384
3158,Hungary,Solid fossil fuels,2016,"2,189.208"
3159,Malta,Solid fossil fuels,2016,0.000
3160,Netherlands,Solid fossil fuels,2016,"10,257.573"
3161,Austria,Solid fossil fuels,2016,"3,013.647"
3162,Poland,Solid fossil fuels,2016,"49,536.845"
3163,Portugal,Solid fossil fuels,2016,"2,846.447"
3164,Romania,Solid fossil fuels,2016,"5,277.933"
3165,Slovenia,Solid fossil fuels,2016,"1,147.378"
3166,Slovakia,Solid fossil fuels,2016,"3,222.080"
3167,Finland,Solid fossil fuels,2016,"2,959.280"
3168,Sweden,Solid fossil fuels,2016,"1,906.102"
3169,Iceland,Solid fossil fuels,2016,99.665
3170,Norway,Solid fossil fuels,2016,757.636
3171,United Kingdom,Solid fossil fuels,2016,"12,636.952"
3172,Montenegro,Solid fossil fuels,2016,308.296
3173,North Macedonia,Solid fossil fuels,2016,880.256
3174,Albania,Solid fossil fuels,2016,50.729
3175,Serbia,Solid fossil fuels,2016,"7,917.648"
3176,Turkey,Solid fossil fuels,2016,"37,870.214"
3177,Bosnia and Herzegovina,Solid fossil fuels,2016,"4,111.803"
3178,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2016,"1,687.894"
3179,Moldova,Solid fossil fuels,2016,71.730
3180,Ukraine,Solid fossil fuels,2016,"29,588.829"
3181,Georgia,Solid fossil fuels,2016,261.649
3182,European Union - 27 countries (from 2020),Manufactured gases,2016,0.0
3183,European Union - 28 countries (2013-2020),Manufactured gases,2016,0.0
3184,Euro area - 19 countries  (from 2015),Manufactured gases,2016,0.0
3185,Belgium,Manufactured gases,2016,0.0
3186,Bulgaria,Manufactured gases,2016,0.0
3187,Czechia,Manufactured gases,2016,0.0
3188,Denmark,Manufactured gases,2016,0.0
3189,Germany (until 1990 former territory of the FRG),Manufactured gases,2016,0.0
3190,Estonia,Manufactured gases,2016,0.0
3191,Ireland,Manufactured gases,2016,0.0
3192,Greece,Manufactured gases,2016,0.0
3193,Spain,Manufactured gases,2016,0.0
3194,France,Manufactured gases,2016,0.0
3195,Croatia,Manufactured gases,2016,0.0
3196,Italy,Manufactured gases,2016,0.0
3197,Cyprus,Manufactured gases,2016,0.0
3198,Latvia,Manufactured gases,2016,0.0
3199,Lithuania,Manufactured gases,2016,0.0
3200,Luxembourg,Manufactured gases,2016,0.0
3201,Hungary,Manufactured gases,2016,0.0
3202,Malta,Manufactured gases,2016,0.0
3203,Netherlands,Manufactured gases,2016,0.0
3204,Austria,Manufactured gases,2016,0.0
3205,Poland,Manufactured gases,2016,0.0
3206,Portugal,Manufactured gases,2016,0.0
3207,Romania,Manufactured gases,2016,0.0
3208,Slovenia,Manufactured gases,2016,0.0
3209,Slovakia,Manufactured gases,2016,0.0
3210,Finland,Manufactured gases,2016,0.0
3211,Sweden,Manufactured gases,2016,0.0
3212,Iceland,Manufactured gases,2016,0.0
3213,Norway,Manufactured gases,2016,0.0
3214,United Kingdom,Manufactured gases,2016,0.0
3215,Montenegro,Manufactured gases,2016,0.0
3216,North Macedonia,Manufactured gases,2016,0.0
3217,Albania,Manufactured gases,2016,0.0
3218,Serbia,Manufactured gases,2016,0.0
3219,Turkey,Manufactured gases,2016,0.0
3220,Bosnia and Herzegovina,Manufactured gases,2016,0.0
3221,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2016,0.0
3222,Moldova,Manufactured gases,2016,0.0
3223,Ukraine,Manufactured gases,2016,0.0
3224,Georgia,Manufactured gases,2016,0.0
3225,European Union - 27 countries (from 2020),Peat and peat products,2016,"2,332.855"
3226,European Union - 28 countries (2013-2020),Peat and peat products,2016,"2,332.855"
3227,Euro area - 19 countries  (from 2015),Peat and peat products,2016,"2,179.203"
3228,Belgium,Peat and peat products,2016,0.000
3229,Bulgaria,Peat and peat products,2016,0.000
3230,Czechia,Peat and peat products,2016,0.000
3231,Denmark,Peat and peat products,2016,0.000
3232,Germany (until 1990 former territory of the FRG),Peat and peat products,2016,0.000
3233,Estonia,Peat and peat products,2016,34.388
3234,Ireland,Peat and peat products,2016,773.154
3235,Greece,Peat and peat products,2016,0.000
3236,Spain,Peat and peat products,2016,0.000
3237,France,Peat and peat products,2016,0.000
3238,Croatia,Peat and peat products,2016,0.000
3239,Italy,Peat and peat products,2016,0.000
3240,Cyprus,Peat and peat products,2016,0.000
3241,Latvia,Peat and peat products,2016,0.720
3242,Lithuania,Peat and peat products,2016,24.954
3243,Luxembourg,Peat and peat products,2016,0.000
3244,Hungary,Peat and peat products,2016,0.000
3245,Malta,Peat and peat products,2016,0.000
3246,Netherlands,Peat and peat products,2016,0.000
3247,Austria,Peat and peat products,2016,0.000
3248,Poland,Peat and peat products,2016,0.000
3249,Portugal,Peat and peat products,2016,0.000
3250,Romania,Peat and peat products,2016,9.447
3251,Slovenia,Peat and peat products,2016,0.000
3252,Slovakia,Peat and peat products,2016,0.000
3253,Finland,Peat and peat products,2016,"1,345.987"
3254,Sweden,Peat and peat products,2016,144.205
3255,Iceland,Peat and peat products,2016,0.000
3256,Norway,Peat and peat products,2016,0.000
3257,United Kingdom,Peat and peat products,2016,0.000
3258,Montenegro,Peat and peat products,2016,0.000
3259,North Macedonia,Peat and peat products,2016,0.000
3260,Albania,Peat and peat products,2016,0.000
3261,Serbia,Peat and peat products,2016,0.000
3262,Turkey,Peat and peat products,2016,0.000
3263,Bosnia and Herzegovina,Peat and peat products,2016,0.000
3264,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2016,0.000
3265,Moldova,Peat and peat products,2016,0.000
3266,Ukraine,Peat and peat products,2016,120.970
3267,Georgia,Peat and peat products,2016,0.000
3268,European Union - 27 countries (from 2020),Oil shale and oil sands	,2016,"4,201.058"
3269,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2016,"4,201.058"
3270,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2016,"4,201.058"
3271,Belgium,Oil shale and oil sands	,2016,0.000
3272,Bulgaria,Oil shale and oil sands	,2016,0.000
3273,Czechia,Oil shale and oil sands	,2016,0.000
3274,Denmark,Oil shale and oil sands	,2016,0.000
3275,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2016,0.000
3276,Estonia,Oil shale and oil sands	,2016,"4,201.058"
3277,Ireland,Oil shale and oil sands	,2016,0.000
3278,Greece,Oil shale and oil sands	,2016,0.000
3279,Spain,Oil shale and oil sands	,2016,0.000
3280,France,Oil shale and oil sands	,2016,0.000
3281,Croatia,Oil shale and oil sands	,2016,0.000
3282,Italy,Oil shale and oil sands	,2016,0.000
3283,Cyprus,Oil shale and oil sands	,2016,0.000
3284,Latvia,Oil shale and oil sands	,2016,0.000
3285,Lithuania,Oil shale and oil sands	,2016,0.000
3286,Luxembourg,Oil shale and oil sands	,2016,0.000
3287,Hungary,Oil shale and oil sands	,2016,0.000
3288,Malta,Oil shale and oil sands	,2016,0.000
3289,Netherlands,Oil shale and oil sands	,2016,0.000
3290,Austria,Oil shale and oil sands	,2016,0.000
3291,Poland,Oil shale and oil sands	,2016,0.000
3292,Portugal,Oil shale and oil sands	,2016,0.000
3293,Romania,Oil shale and oil sands	,2016,0.000
3294,Slovenia,Oil shale and oil sands	,2016,0.000
3295,Slovakia,Oil shale and oil sands	,2016,0.000
3296,Finland,Oil shale and oil sands	,2016,0.000
3297,Sweden,Oil shale and oil sands	,2016,0.000
3298,Iceland,Oil shale and oil sands	,2016,0.000
3299,Norway,Oil shale and oil sands	,2016,0.000
3300,United Kingdom,Oil shale and oil sands	,2016,0.000
3301,Montenegro,Oil shale and oil sands	,2016,0.000
3302,North Macedonia,Oil shale and oil sands	,2016,0.000
3303,Albania,Oil shale and oil sands	,2016,0.000
3304,Serbia,Oil shale and oil sands	,2016,0.000
3305,Turkey,Oil shale and oil sands	,2016,0.000
3306,Bosnia and Herzegovina,Oil shale and oil sands	,2016,0.000
3307,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2016,0.000
3308,Moldova,Oil shale and oil sands	,2016,0.000
3309,Ukraine,Oil shale and oil sands	,2016,0.000
3310,Georgia,Oil shale and oil sands	,2016,0.000
3311,European Union - 27 countries (from 2020),Natural gas,2016,"313,338.273"
3312,European Union - 28 countries (2013-2020),Natural gas,2016,"382,293.154"
3313,Euro area - 19 countries  (from 2015),Natural gas,2016,"266,049.758"
3314,Belgium,Natural gas,2016,"14,226.696"
3315,Bulgaria,Natural gas,2016,"2,686.560"
3316,Czechia,Natural gas,2016,"7,016.257"
3317,Denmark,Natural gas,2016,"2,912.091"
3318,Germany (until 1990 former territory of the FRG),Natural gas,2016,"70,329.903"
3319,Estonia,Natural gas,2016,428.267
3320,Ireland,Natural gas,2016,"4,246.671"
3321,Greece,Natural gas,2016,"3,489.773"
3322,Spain,Natural gas,2016,"25,040.064"
3323,France,Natural gas,2016,"38,288.859"
3324,Croatia,Natural gas,2016,"2,170.550"
3325,Italy,Natural gas,2016,"58,079.579"
3326,Cyprus,Natural gas,2016,0.000
3327,Latvia,Natural gas,2016,"1,113.298"
3328,Lithuania,Natural gas,2016,"1,841.595"
3329,Luxembourg,Natural gas,2016,709.108
3330,Hungary,Natural gas,2016,"8,027.674"
3331,Malta,Natural gas,2016,0.000
3332,Netherlands,Natural gas,2016,"30,031.474"
3333,Austria,Natural gas,2016,"7,242.752"
3334,Poland,Natural gas,2016,"14,633.405"
3335,Portugal,Natural gas,2016,"4,322.843"
3336,Romania,Natural gas,2016,"9,023.741"
3337,Slovenia,Natural gas,2016,705.052
3338,Slovakia,Natural gas,2016,"3,895.335"
3339,Finland,Natural gas,2016,"2,058.489"
3340,Sweden,Natural gas,2016,818.237
3341,Iceland,Natural gas,2016,0.000
3342,Norway,Natural gas,2016,"5,542.548"
3343,United Kingdom,Natural gas,2016,"68,954.881"
3344,Montenegro,Natural gas,2016,0.000
3345,North Macedonia,Natural gas,2016,176.056
3346,Albania,Natural gas,2016,34.965
3347,Serbia,Natural gas,2016,"1,891.359"
3348,Turkey,Natural gas,2016,"38,262.359"
3349,Bosnia and Herzegovina,Natural gas,2016,184.695
3350,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2016,0.000
3351,Moldova,Natural gas,2016,754.622
3352,Ukraine,Natural gas,2016,"25,600.064"
3353,Georgia,Natural gas,2016,"1,950.892"
3354,European Union - 27 countries (from 2020),Oil and petroleum products,2016,"460,098.218"
3355,European Union - 28 countries (2013-2020),Oil and petroleum products,2016,"521,107.134"
3356,Euro area - 19 countries  (from 2015),Oil and petroleum products,2016,"387,652.592"
3357,Belgium,Oil and petroleum products,2016,"21,443.451"
3358,Bulgaria,Oil and petroleum products,2016,"4,126.927"
3359,Czechia,Oil and petroleum products,2016,"7,991.213"
3360,Denmark,Oil and petroleum products,2016,"5,878.582"
3361,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2016,"102,155.581"
3362,Estonia,Oil and petroleum products,2016,413.705
3363,Ireland,Oil and petroleum products,2016,"6,513.955"
3364,Greece,Oil and petroleum products,2016,"11,396.004"
3365,Spain,Oil and petroleum products,2016,"49,983.923"
3366,France,Oil and petroleum products,2016,"73,011.224"
3367,Croatia,Oil and petroleum products,2016,"3,130.657"
3368,Italy,Oil and petroleum products,2016,"51,534.412"
3369,Cyprus,Oil and petroleum products,2016,"2,010.579"
3370,Latvia,Oil and petroleum products,2016,"1,365.476"
3371,Lithuania,Oil and petroleum products,2016,"2,737.061"
3372,Luxembourg,Oil and petroleum products,2016,"2,125.195"
3373,Hungary,Oil and petroleum products,2016,"6,783.603"
3374,Malta,Oil and petroleum products,2016,438.473
3375,Netherlands,Oil and petroleum products,2016,"27,603.391"
3376,Austria,Oil and petroleum products,2016,"11,494.174"
3377,Poland,Oil and petroleum products,2016,"25,884.240"
3378,Portugal,Oil and petroleum products,2016,"9,212.457"
3379,Romania,Oil and petroleum products,2016,"8,541.589"
3380,Slovenia,Oil and petroleum products,2016,"2,381.005"
3381,Slovakia,Oil and petroleum products,2016,"3,276.571"
3382,Finland,Oil and petroleum products,2016,"8,555.955"
3383,Sweden,Oil and petroleum products,2016,"10,108.815"
3384,Iceland,Oil and petroleum products,2016,583.167
3385,Norway,Oil and petroleum products,2016,"8,928.238"
3386,United Kingdom,Oil and petroleum products,2016,"61,008.916"
3387,Montenegro,Oil and petroleum products,2016,309.994
3388,North Macedonia,Oil and petroleum products,2016,"1,072.032"
3389,Albania,Oil and petroleum products,2016,"1,231.885"
3390,Serbia,Oil and petroleum products,2016,"3,667.107"
3391,Turkey,Oil and petroleum products,2016,"42,345.377"
3392,Bosnia and Herzegovina,Oil and petroleum products,2016,"1,730.180"
3393,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2016,667.846
3394,Moldova,Oil and petroleum products,2016,861.477
3395,Ukraine,Oil and petroleum products,2016,"11,149.992"
3396,Georgia,Oil and petroleum products,2016,"1,432.212"
3397,European Union - 27 countries (from 2020),Renewables and biofuels	,2016,"207,894.758"
3398,European Union - 28 countries (2013-2020),Renewables and biofuels	,2016,"224,411.540"
3399,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2016,"156,276.926"
3400,Belgium,Renewables and biofuels	,2016,"3,971.301"
3401,Bulgaria,Renewables and biofuels	,2016,"2,022.411"
3402,Czechia,Renewables and biofuels	,2016,"4,433.736"
3403,Denmark,Renewables and biofuels	,2016,"5,221.581"
3404,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2016,"39,834.021"
3405,Estonia,Renewables and biofuels	,2016,"1,001.066"
3406,Ireland,Renewables and biofuels	,2016,"1,135.778"
3407,Greece,Renewables and biofuels	,2016,"2,704.103"
3408,Spain,Renewables and biofuels	,2016,"17,999.994"
3409,France,Renewables and biofuels	,2016,"26,323.267"
3410,Croatia,Renewables and biofuels	,2016,"2,018.050"
3411,Italy,Renewables and biofuels	,2016,"26,017.921"
3412,Cyprus,Renewables and biofuels	,2016,162.155
3413,Latvia,Renewables and biofuels	,2016,"1,623.757"
3414,Lithuania,Renewables and biofuels	,2016,"1,464.350"
3415,Luxembourg,Renewables and biofuels	,2016,224.195
3416,Hungary,Renewables and biofuels	,2016,"3,005.126"
3417,Malta,Renewables and biofuels	,2016,24.589
3418,Netherlands,Renewables and biofuels	,2016,"3,841.023"
3419,Austria,Renewables and biofuels	,2016,"10,339.992"
3420,Poland,Renewables and biofuels	,2016,"8,909.836"
3421,Portugal,Renewables and biofuels	,2016,"6,229.765"
3422,Romania,Renewables and biofuels	,2016,"6,192.829"
3423,Slovenia,Renewables and biofuels	,2016,"1,167.546"
3424,Slovakia,Renewables and biofuels	,2016,"1,576.822"
3425,Finland,Renewables and biofuels	,2016,"10,635.281"
3426,Sweden,Renewables and biofuels	,2016,"19,814.263"
3427,Iceland,Renewables and biofuels	,2016,"4,621.030"
3428,Norway,Renewables and biofuels	,2016,"14,638.478"
3429,United Kingdom,Renewables and biofuels	,2016,"16,516.782"
3430,Montenegro,Renewables and biofuels	,2016,325.315
3431,North Macedonia,Renewables and biofuels	,2016,386.843
3432,Albania,Renewables and biofuels	,2016,951.509
3433,Serbia,Renewables and biofuels	,2016,"2,001.067"
3434,Turkey,Renewables and biofuels	,2016,"17,135.935"
3435,Bosnia and Herzegovina,Renewables and biofuels	,2016,"1,052.991"
3436,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2016,387.332
3437,Moldova,Renewables and biofuels	,2016,701.506
3438,Ukraine,Renewables and biofuels	,2016,"3,621.037"
3439,Georgia,Renewables and biofuels	,2016,"1,209.723"
3440,European Union - 27 countries (from 2020),Non-renewable waste,2016,"13,480.217"
3441,European Union - 28 countries (2013-2020),Non-renewable waste,2016,"14,792.365"
3442,Euro area - 19 countries  (from 2015),Non-renewable waste,2016,"10,944.571"
3443,Belgium,Non-renewable waste,2016,677.964
3444,Bulgaria,Non-renewable waste,2016,31.504
3445,Czechia,Non-renewable waste,2016,304.481
3446,Denmark,Non-renewable waste,2016,424.582
3447,Germany (until 1990 former territory of the FRG),Non-renewable waste,2016,"4,513.471"
3448,Estonia,Non-renewable waste,2016,46.360
3449,Ireland,Non-renewable waste,2016,66.655
3450,Greece,Non-renewable waste,2016,60.118
3451,Spain,Non-renewable waste,2016,235.239
3452,France,Non-renewable waste,2016,"1,740.783"
3453,Croatia,Non-renewable waste,2016,10.151
3454,Italy,Non-renewable waste,2016,"1,183.123"
3455,Cyprus,Non-renewable waste,2016,15.835
3456,Latvia,Non-renewable waste,2016,36.687
3457,Lithuania,Non-renewable waste,2016,49.274
3458,Luxembourg,Non-renewable waste,2016,33.836
3459,Hungary,Non-renewable waste,2016,158.044
3460,Malta,Non-renewable waste,2016,0.000
3461,Netherlands,Non-renewable waste,2016,860.275
3462,Austria,Non-renewable waste,2016,712.306
3463,Poland,Non-renewable waste,2016,741.521
3464,Portugal,Non-renewable waste,2016,207.987
3465,Romania,Non-renewable waste,2016,79.536
3466,Slovenia,Non-renewable waste,2016,40.413
3467,Slovakia,Non-renewable waste,2016,200.965
3468,Finland,Non-renewable waste,2016,263.280
3469,Sweden,Non-renewable waste,2016,785.827
3470,Iceland,Non-renewable waste,2016,0.000
3471,Norway,Non-renewable waste,2016,255.229
3472,United Kingdom,Non-renewable waste,2016,"1,312.148"
3473,Montenegro,Non-renewable waste,2016,0.000
3474,North Macedonia,Non-renewable waste,2016,0.000
3475,Albania,Non-renewable waste,2016,0.000
3476,Serbia,Non-renewable waste,2016,1.075
3477,Turkey,Non-renewable waste,2016,49.369
3478,Bosnia and Herzegovina,Non-renewable waste,2016,0.000
3479,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2016,0.000
3480,Moldova,Non-renewable waste,2016,0.000
3481,Ukraine,Non-renewable waste,2016,0.000
